Filename	HiF	LoF	Species Manual ID	SppAccp	#Maj	#Accp	~Spp	1st	2nd	3rd	4th	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	mean HiFreq	mean LoFreq	mean UpprSlp	mean LwrSlp	mean TotalSlp	mean PrecedingIntvl	ParentDir	NextDirUp	FileLength(sec)	Version	AccpQuality	Max#CallsConsidered
EASTLA1_20140617_172137.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172145.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172201.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172209.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172217.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172225.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172233.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172305.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172313.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172329.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172337.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172345.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172409.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172417.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172433.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172457.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172513.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172521.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172529.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172537.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172545.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172601.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172609.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172617.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172625.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172641.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172705.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172713.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172721.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
EASTLA1_20140617_172729.wav	x	x		x	x	x	x	x	x	x	x	x	x	x	x	Inf	x	x	x	x	x	x	EASTLA1_June_shorts_0617_0622	EASTLA1_June_shorts	8.00	4.22	0.80	16
